Iteration,Rank,Fitness,Chromosome
1999,0,0.980000,"[['-', 'crx(0,1,1.5703726880389852)'], ['h(0)', 'ry(1,1.5726216076221988)'], ['-', 'cx(0,1)'], ['cx(1,0)', '-']]"
1999,1,0.980000,"[['-', 'crx(0,1,1.5703726880389852)'], ['h(0)', 'ry(1,1.5726216076221988)'], ['-', 'cx(0,1)'], ['cx(1,0)', '-']]"
1999,2,0.980000,"[['-', 'crx(0,1,1.5703726880389852)'], ['h(0)', 'ry(1,1.5726216076221988)'], ['-', 'cx(0,1)'], ['cx(1,0)', '-']]"
1999,3,0.980000,"[['-', 'crx(0,1,1.5703726880389852)'], ['h(0)', 'ry(1,1.5726216076221988)'], ['-', 'cx(0,1)'], ['cx(1,0)', '-']]"
1999,4,0.980000,"[['-', 'crx(0,1,1.5703726880389852)'], ['h(0)', 'ry(1,1.5726216076221988)'], ['-', 'cx(0,1)'], ['cx(1,0)', '-']]"
1999,5,0.980000,"[['-', 'crx(0,1,1.5703726880389852)'], ['h(0)', 'ry(1,1.5726216076221988)'], ['-', 'cx(0,1)'], ['cx(1,0)', '-']]"
1999,6,0.980000,"[['-', 'crx(0,1,1.5703726880389852)'], ['h(0)', 'ry(1,1.5726216076221988)'], ['-', 'cx(0,1)'], ['cx(1,0)', '-']]"
1999,7,0.980000,"[['-', 'crx(0,1,1.5703726880389852)'], ['h(0)', 'ry(1,1.5726216076221988)'], ['-', 'cx(0,1)'], ['cx(1,0)', '-']]"
1999,8,0.980000,"[['-', 'crx(0,1,1.5703726880389852)'], ['h(0)', 'ry(1,1.5726216076221988)'], ['-', 'cx(0,1)'], ['cx(1,0)', '-']]"
1999,9,0.980000,"[['-', 'crx(0,1,1.5703726880389852)'], ['h(0)', 'ry(1,1.5726216076221988)'], ['-', 'cx(0,1)'], ['cx(1,0)', '-']]"
